"","Year","Country","Month","ISO3","Temperature - (Celsius)","Rainfall - (MM)"
"1","1901","Gabon","Jan","GAB","25.3691","170.948"
"2","1901","Gabon","Feb","GAB","25.6487","128.359"
"3","1901","Gabon","Mar","GAB","25.2384","278.983"
"4","1901","Gabon","Apr","GAB","25.6844","244.264"
"5","1901","Gabon","May","GAB","24.7061","219.07"
"6","1901","Gabon","Jun","GAB","23.5796","61.0609"
"7","1901","Gabon","Jul","GAB","22.8908","17.568"
"8","1901","Gabon","Aug","GAB","22.7422","10.8277"
"9","1901","Gabon","Sep","GAB","23.9994","62.1592"
"10","1901","Gabon","Oct","GAB","25.1318","179.747"
"11","1901","Gabon","Nov","GAB","25.0326","226.558"
"12","1901","Gabon","Dec","GAB","24.9693","117.371"
"13","1902","Gabon","Jan","GAB","25.6691","128.525"
"14","1902","Gabon","Feb","GAB","25.098","92.0594"
"15","1902","Gabon","Mar","GAB","25.6544","246.653"
"16","1902","Gabon","Apr","GAB","25.4464","226.34"
"17","1902","Gabon","May","GAB","24.9988","185.572"
"18","1902","Gabon","Jun","GAB","24.0796","25.439"
"19","1902","Gabon","Jul","GAB","22.7908","6.2766"
"20","1902","Gabon","Aug","GAB","23.6422","32.5843"
"21","1902","Gabon","Sep","GAB","24.6994","67.7502"
"22","1902","Gabon","Oct","GAB","25.1318","233.337"
"23","1902","Gabon","Nov","GAB","25.0326","236.29"
"24","1902","Gabon","Dec","GAB","24.9693","193.744"
"25","1903","Gabon","Jan","GAB","26.0691","123.38"
"26","1903","Gabon","Feb","GAB","25.998","126.174"
"27","1903","Gabon","Mar","GAB","26.1696","298.438"
"28","1903","Gabon","Apr","GAB","25.8651","223.395"
"29","1903","Gabon","May","GAB","25.2734","202.659"
"30","1903","Gabon","Jun","GAB","23.4796","25.3556"
"31","1903","Gabon","Jul","GAB","22.9908","19.1902"
"32","1903","Gabon","Aug","GAB","23.5422","24.4515"
"33","1903","Gabon","Sep","GAB","24.9994","174.344"
"34","1903","Gabon","Oct","GAB","25.1318","279.491"
"35","1903","Gabon","Nov","GAB","25.0326","197.759"
"36","1903","Gabon","Dec","GAB","24.9693","150.795"
"37","1904","Gabon","Jan","GAB","25.6691","142.982"
"38","1904","Gabon","Feb","GAB","25.298","126.193"
"39","1904","Gabon","Mar","GAB","25.2619","237.997"
"40","1904","Gabon","Apr","GAB","25.4106","245.201"
"41","1904","Gabon","May","GAB","25.0742","162.247"
"42","1904","Gabon","Jun","GAB","23.8796","78.4138"
"43","1904","Gabon","Jul","GAB","22.2908","6.99484"
"44","1904","Gabon","Aug","GAB","22.7422","11.7571"
"45","1904","Gabon","Sep","GAB","24.9994","43.1749"
"46","1904","Gabon","Oct","GAB","25.1318","215.334"
"47","1904","Gabon","Nov","GAB","25.0326","293.448"
"48","1904","Gabon","Dec","GAB","24.9693","81.4426"
"49","1905","Gabon","Jan","GAB","26.0691","136.845"
"50","1905","Gabon","Feb","GAB","26.198","174.101"
"51","1905","Gabon","Mar","GAB","26.5704","192.709"
"52","1905","Gabon","Apr","GAB","26.4481","149.847"
"53","1905","Gabon","May","GAB","25.7602","199.025"
"54","1905","Gabon","Jun","GAB","23.7796","9.75864"
"55","1905","Gabon","Jul","GAB","22.6908","5.2506"
"56","1905","Gabon","Aug","GAB","23.7422","7.76126"
"57","1905","Gabon","Sep","GAB","24.3994","83.4804"
"58","1905","Gabon","Oct","GAB","25.1318","260.356"
"59","1905","Gabon","Nov","GAB","25.0326","292.438"
"60","1905","Gabon","Dec","GAB","24.9693","175.463"
"61","1906","Gabon","Jan","GAB","25.4691","131.197"
"62","1906","Gabon","Feb","GAB","25.698","190.852"
"63","1906","Gabon","Mar","GAB","26.314","227.175"
"64","1906","Gabon","Apr","GAB","26.5318","212.48"
"65","1906","Gabon","May","GAB","25.1988","72.658"
