"Year","ATemperature","AMaxTemperature","AMinTemperature","TotalPrecipitation","AWindSpeed","RainDays","SnowDays","StormDays","FoggyDays","TornadoDays","HailDays"
1957,27.1,28.3,25.3,0,21.9,0,0,0,0,0,0
1958,27.8,28.9,25.9,0,20.9,0,0,0,0,0,0
1959,27.5,28.7,25.6,0,22.6,0,0,0,0,0,0
1960,27.5,28.6,25.5,0,22.2,0,0,0,0,0,0
1961,27.6,28.7,25.8,0,18,0,0,0,0,0,0
1973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1985,26.7,29.3,24.1,NA,15,251,0,23,2,1,3
1986,27.1,29.9,24.5,NA,14.3,226,0,23,0,0,0
1987,18.1,20.7,15.5,0,15,0,0,0,0,0,0
1988,22.4,25.15,19.95,0,14.95,136.5,0,12,1,0.5,1
1989,22.6,25.4,20.2,0,16.25,120,0,13.5,0.5,0,0
1990,20,22.5,17.5,0,17.2,0,0,0,0,0,0
1991,19.3,21.9,16.9,0,16.8,0,0,0,0,0,0
1992,18.3,21,15.9,0,17.2,0,0,0,0,0,0
1993,18.7,21.3,16.2,0,16.9,0,0,0,0,0,0
1994,23.2,25.8,20.8,0,14.2,114.5,0,10,0,0,0
1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1996,18.2,21,15.6,0,16.7,0,0,0,0,0,0
1997,18.7,21.4,16.2,0,16.3,0,0,0,0,0,0
1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001,19,21.4,16.5,0,32,0,0,0,0,0,0
2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,18.5,20.9,16.1,0,16.7,0,0,0,0,0,0
2004,27.1,30,24.8,NA,13.5,224,0,17,1,0,0
2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006,23.2,25.9,20.8,1016.25,15.15,120,0,11,0,0,0
2007,27.6,30.4,25.1,1978.99,14.4,243,0,22,0,0,0
2008,23,25.6,20.6,784.89,15.95,120.5,0,11,0.5,0,0
2009,23.15,25.8,20.7,1132.07,15.9,122,0,16,0.5,0,0
2010,23.05,25.7,20.5,1054.21,15.6,125.5,0,15.5,0.5,0,0
2011,23.45,26,21,1130.205,17.55,110.5,0,12,0,0,0
2012,23.65,26.15,21.15,790.34,16.15,114.5,0,10,0,0,0
2013,23.1,25.65,20.65,1309.87,16.5,116.5,0,10.5,1,0,0
2014,22.95,25.65,20.3,1288.3,14.6,115.5,0,19.5,0.5,0,0
2015,23.7,26.3,21.25,0,14.8,108.5,0,15.5,0,0,0
2016,23.7,26.25,21.4,0,14.75,113,0,14,0,0,0
2017,25.0333333333333,27.2,22.9,0,14.5,71,0,7.33333333333333,0,0,0
2018,27.3,29.9,25.1,NA,13.7,215,0,20,1,0,1
2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
